
THERMOK with O2(aq)          switched with H2(aq)         


THERMOK with SO3--           switched with SO4--


THERMOK with SO4--           switched with SO3--


THERMOK with S2O3--          switched with SO4--


THERMOK with SO4--           switched with S2O3--


THERMOK with S2O4--          switched with SO4--


THERMOK with SO4--           switched with S2O4--


THERMOK with HS-             switched with SO4--


THERMOK with SO4--           switched with HS-


THERMOK with Fe+++           switched with Fe++


THERMOK with Fe++            switched with Fe+++

 File format and data suitable for TOUGHREACT V2.3+ (YMP)
 May needs component switching to avoid overdefinitions


!end-of-header     Do not remove this record!
'Temperature points:'   8    0.01   25.00   60.00  100.00  150.00  200.00  250.00  300.00
'CuH2PO4+'                            -1.7580   -1.7580   -1.7580   -1.7580   -1.7580   -1.7580   -1.7580   -1.7580
'CuH2PO4+'                       -0.10063611E-06   -0.17579993E+01    0.83508526E-10   -0.39470572E-04    0.25198449E-02
'CuHPO4(aq)'                      159.519  0.00  0.00    3  -1.0000 'H+'  1.0000 'Cu++'  1.0000 'H2PO4-'
'CuHPO4(aq)'                           3.1520    3.1520    3.1520    3.1520    3.1520    3.1520    3.1520    3.1520
'CuHPO4(aq)'                     -0.21039527E-06    0.31520014E+01    0.17460585E-09   -0.82510388E-04    0.52669904E-02
'CuHS(aq)'                         96.612  0.00  0.00    5   1.0000 'Cu+'  1.0000 'H+'  1.0000 'SO4--'  -4.0000 'H2O'  4.0000 'H2(aq)'
'CuHS(aq)'                           -64.0784  -59.3904  -53.9399  -48.8867  -43.8519  -39.8754  -36.7289  -34.3188
'CuHS(aq)'                        0.16383190E+03   -0.10471494E+04   -0.15397592E+00    0.39950264E+05   -0.30018119E+07
'CuO(aq)'                          79.539  0.00  0.00    3  -2.0000 'H+'  1.0000 'Cu++'  1.0000 'H2O'
'CuO(aq)'                             16.0622   14.8098   13.4130   12.1823   11.0163   10.1299    9.4384    8.9147
'CuO(aq)'                        -0.19482128E+02    0.12734457E+03    0.18542225E-01   -0.40774384E+04    0.58770844E+06
'CuO2--'                           95.539  3.00 -2.00    3  -4.0000 'H+'  1.0000 'Cu++'  2.0000 'H2O'
'CuO2--'                              44.6032   41.4027   37.9253   34.9621   32.3085   30.4855   29.3010   28.7190
'CuO2--'                         -0.17259337E+03    0.11006089E+04    0.17861055E+00   -0.51562523E+05    0.38972223E+07
'CuOH(aq)'                         80.547  0.00  0.00    3  -1.0000 'H+'  1.0000 'Cu+'  1.0000 'H2O'
'CuOH(aq)'                            10.7808   10.0028    9.1868    8.4348    7.6355    6.9285    6.2784    5.6588
'CuOH(aq)'                       -0.44929403E+02    0.30763593E+03    0.23156110E-01   -0.20018601E+05    0.16534628E+07
'CuOH+'                            80.547  2.31  1.00    3  -1.0000 'H+'  1.0000 'Cu++'  1.0000 'H2O'
'CuOH+'                                8.6504    7.9196    7.0816    6.3252    5.5873    5.0011    4.5078    4.0646
'CuOH+'                           0.33379543E+02   -0.21238867E+03   -0.31228330E-01    0.13954838E+05   -0.65502551E+06
'CuPO4-'                          158.511  1.81 -1.00    3  -2.0000 'H+'  1.0000 'Cu++'  1.0000 'H2PO4-'
'CuPO4-'                               9.6820    9.6820    9.6820    9.6820    9.6820    9.6820    9.6820    9.6820
'CuPO4-'                         -0.17950347E-06    0.96820012E+01    0.14883377E-09   -0.70459966E-04    0.45017708E-02
'DyCl++'                          197.953  2.80  2.00    2   1.0000 'Cl-'  1.0000 'Dy+++'
'DyCl++'                              -0.0912   -0.2478   -0.5816   -1.0393   -1.6795   -2.3864   -3.1825   -4.1385
'DyCl++'                          0.14070918E+03   -0.89479341E+03   -0.14394996E+00    0.51078549E+05   -0.31604686E+07
'DyCl2+'                          233.406  2.31  1.00    2   2.0000 'Cl-'  1.0000 'Dy+++'
'DyCl2+'                               0.1979    0.0175   -0.4219   -1.0605   -1.9960   -3.0753   -4.3462   -5.9515
'DyCl2+'                          0.27366314E+03   -0.17365953E+04   -0.27827763E+00    0.97491046E+05   -0.59218123E+07
'DyCl3(aq)'                       268.859  0.00  0.00    2   3.0000 'Cl-'  1.0000 'Dy+++'
'DyCl3(aq)'                            0.4736    0.4294    0.1442   -0.3705   -1.2323   -2.3365   -3.7587   -5.7141
'DyCl3(aq)'                       0.40223281E+03   -0.25461220E+04   -0.40700155E+00    0.14007539E+06   -0.83256866E+07
'DyCl4-'                          304.312  1.81 -1.00    2   4.0000 'Cl-'  1.0000 'Dy+++'
'DyCl4-'                               0.5459    0.8413    1.0148    0.9824    0.6671    0.0609   -0.8963   -2.4079
'DyCl4-'                          0.38378345E+03   -0.24242104E+04   -0.38630070E+00    0.13148404E+06   -0.77690807E+07
'DyCO3+'                          222.509  2.31  1.00    3  -1.0000 'H+'  1.0000 'HCO3-'  1.0000 'Dy+++'
'DyCO3+'                               2.2191    2.3158    2.4735    2.6528    2.8388    2.9486    2.9346    2.6978
'DyCO3+'                          0.15554302E+03   -0.98029801E+03   -0.15067133E+00    0.51650521E+05   -0.28368605E+07
'DyF++'                           181.498  2.80  2.00    2   1.0000 'Dy+++'  1.0000 'F-'
'DyF++'                               -4.3967   -4.7017   -5.2094   -5.8259   -6.6248   -7.4648   -8.3829   -9.4575
'DyF++'                           0.15403461E+03   -0.98521248E+03   -0.15704746E+00    0.56096741E+05   -0.34168468E+07
'DyF2+'                           200.497  2.31  1.00    2   1.0000 'Dy+++'  2.0000 'F-'
'DyF2+'                               -8.1330   -8.2306   -8.5863   -9.1500  -10.0140  -11.0457  -12.2963  -13.9102
'DyF2+'                           0.29807470E+03   -0.18999130E+04   -0.30094469E+00    0.10603868E+06   -0.64488456E+07
'DyF3(aq)'                        219.495  0.00  0.00    2   1.0000 'Dy+++'  3.0000 'F-'
'DyF3(aq)'                           -11.1819  -10.8799  -10.7902  -10.9696  -11.5098  -12.3784  -13.6409  -15.5060
'DyF3(aq)'                        0.43971984E+03   -0.27932602E+04   -0.44198975E+00    0.15258502E+06   -0.91509465E+07
'DyF4-'                           238.494  1.81 -1.00    2   1.0000 'Dy+++'  4.0000 'F-'
'DyF4-'                              -14.0246  -13.0161  -12.0624  -11.3954  -11.0303  -11.1135  -11.6770  -12.9230
'DyF4-'                           0.44702303E+03   -0.28373059E+04   -0.44252180E+00    0.15309473E+06   -0.92620967E+07
'DyH2PO4++'                       259.487  2.80  2.00    2   1.0000 'Dy+++'  1.0000 'H2PO4-'
'DyH2PO4++'                           -1.1709   -0.9632   -0.9235   -1.0691   -1.4226   -1.9136   -2.5373   -3.3469
'DyH2PO4++'                       0.14612476E+03   -0.93046667E+03   -0.14646688E+00    0.53705520E+05   -0.35124470E+07
'DyHCO3++'                        223.517  2.80  2.00    2   1.0000 'HCO3-'  1.0000 'Dy+++'
'DyHCO3++'                            -1.6869   -1.7157   -1.9442   -2.3331   -2.9276   -3.6132   -4.4008   -5.3511
'DyHCO3++'                        0.14624929E+03   -0.93346993E+03   -0.14760485E+00    0.54125326E+05   -0.34704602E+07
'DyNO3++'                         224.505  2.80  2.00    2   1.0000 'Dy+++'  1.0000 'NO3-'
'DyNO3++'                             -0.7068   -0.1415    0.3272    0.5934    0.6707    0.5467    0.2483   -0.2610
'DyNO3++'                         0.13553897E+03   -0.85930638E+03   -0.13444356E+00    0.48866544E+05   -0.32795486E+07
'DyO+'                            178.499  2.31  1.00    3  -2.0000 'H+'  1.0000 'Dy+++'  1.0000 'H2O'
'DyO+'                                18.4992   16.1109   13.4932   11.2118    9.0626    7.4206    6.0989    4.9714
'DyO+'                            0.43181055E+02   -0.27653363E+03   -0.42607419E-01    0.18664206E+05   -0.29135709E+06
'DyO2-'                           194.499  1.81 -1.00    3  -4.0000 'H+'  1.0000 'Dy+++'  2.0000 'H2O'
'DyO2-'                               37.6318   33.4679   28.9147   24.9725   21.3161   18.6110   16.5596   15.0042
'DyO2-'                          -0.32069548E+02    0.19968372E+03    0.34908448E-01   -0.31766194E+04    0.14888975E+07
'DyO2H(aq)'                       195.507  0.00  0.00    3  -3.0000 'H+'  1.0000 'Dy+++'  2.0000 'H2O'
'DyO2H(aq)'                           28.4218   24.8185   20.9561   17.6795   14.6972   12.5141   10.8345    9.4570
'DyO2H(aq)'                       0.57989159E+02   -0.37152806E+03   -0.52269739E-01    0.24588169E+05   -0.82847963E+05
'DyOH++'                          179.507  2.80  2.00    3  -1.0000 'H+'  1.0000 'Dy+++'  1.0000 'H2O'
'DyOH++'                               9.1065    7.8280    6.3879    5.1007    3.8559    2.8784    2.0728    1.3766
'DyOH++'                          0.27302709E+02   -0.17728113E+03   -0.26812962E-01    0.12498211E+05   -0.38892023E+06
'DySO4+'                          258.562  2.31  1.00    2   1.0000 'Dy+++'  1.0000 'SO4--'
'DySO4+'                              -3.4433   -3.7227   -4.1315   -4.5990   -5.2103   -5.9033   -6.7624   -7.9526
'DySO4+'                          0.27888647E+03   -0.17731962E+04   -0.27657483E+00    0.97190324E+05   -0.56015716E+07
'ErCl++'                          202.713  2.80  2.00    2   1.0000 'Cl-'  1.0000 'Er+++'
'ErCl++'                              -0.1801   -0.3211   -0.6296   -1.0575   -1.6612   -2.3329   -3.0955   -4.0197
'ErCl++'                          0.14011694E+03   -0.89080355E+03   -0.14312495E+00    0.50684906E+05   -0.31261882E+07
'ErCl2+'                          238.166  2.31  1.00    2   2.0000 'Cl-'  1.0000 'Er+++'
'ErCl2+'                               0.1765    0.0175   -0.3771   -0.9566   -1.8146   -2.8159   -4.0102   -5.5414
'ErCl2+'                          0.27186599E+03   -0.17245092E+04   -0.27593637E+00    0.96397674E+05   -0.58220032E+07
'ErCl3(aq)'                       273.619  0.00  0.00    2   3.0000 'Cl-'  1.0000 'Er+++'
'ErCl3(aq)'                            0.4320    0.4294    0.2303   -0.1717   -0.8879   -1.8491   -3.1339   -4.9584
'ErCl3(aq)'                       0.39869850E+03   -0.25218473E+04   -0.40300888E+00    0.13778344E+06   -0.81159331E+07
'ErCl4-'                          309.072  1.81 -1.00    2   4.0000 'Cl-'  1.0000 'Er+++'
'ErCl4-'                               0.4682    0.8413    1.1656    1.3265    1.2599    0.8998    0.1818   -1.1007
'ErCl4-'                          0.37852366E+03   -0.23884436E+04   -0.37955071E+00    0.12812868E+06   -0.74629673E+07
'ErCO3+'                          227.269  2.31  1.00    3  -1.0000 'H+'  1.0000 'HCO3-'  1.0000 'Er+++'
'ErCO3+'                               2.0450    2.1692    2.3583    2.5665    2.7816    2.9150    2.9205    2.6981
'ErCO3+'                          0.15763205E+03   -0.99363831E+03   -0.15243278E+00    0.52356424E+05   -0.28858475E+07
'ErF++'                           186.258  2.80  2.00    2   1.0000 'Er+++'  1.0000 'F-'
'ErF++'                               -4.4515   -4.7750   -5.2965   -5.9189   -6.7168   -7.5505   -8.4593   -9.5224
'ErF++'                           0.15309460E+03   -0.97923347E+03   -0.15604458E+00    0.55643834E+05   -0.33702996E+07
'ErF2+'                           205.257  2.31  1.00    2   1.0000 'Er+++'  2.0000 'F-'
'ErF2+'                               -8.2623   -8.3772   -8.7325   -9.2777  -10.1049  -11.0922  -12.2948  -13.8594
'ErF2+'                           0.29615442E+03   -0.18873921E+04   -0.29871452E+00    0.10495735E+06   -0.63390135E+07
'ErF3(aq)'                        224.255  0.00  0.00    2   1.0000 'Er+++'  3.0000 'F-'
'ErF3(aq)'                           -11.3175  -11.0265  -10.9110  -11.0329  -11.4818  -12.2501  -13.4098  -15.1726
'ErF3(aq)'                        0.43627815E+03   -0.27703089E+04   -0.43807244E+00    0.15050132E+06   -0.89435781E+07
'ErF4-'                           243.254  1.81 -1.00    2   1.0000 'Er+++'  4.0000 'F-'
'ErF4-'                              -14.2643  -13.2360  -12.1979  -11.3987  -10.8459  -10.7332  -11.1012  -12.1592
'ErF4-'                           0.44460227E+03   -0.28202773E+04   -0.43864308E+00    0.15086685E+06   -0.90077769E+07
'ErH2PO4++'                       264.247  2.80  2.00    2   1.0000 'Er+++'  1.0000 'H2PO4-'
'ErH2PO4++'                           -1.2758   -1.0365   -0.9532   -1.0521   -1.3522   -1.7945   -2.3730   -3.1410
'ErH2PO4++'                       0.14549949E+03   -0.92614480E+03   -0.14555347E+00    0.53264404E+05   -0.34791428E+07
'ErHCO3++'                        228.277  2.80  2.00    2   1.0000 'HCO3-'  1.0000 'Er+++'
'ErHCO3++'                            -1.7898   -1.7890   -1.9762   -2.3205   -2.8638   -3.5022   -4.2461   -5.1551
'ErHCO3++'                        0.14506391E+03   -0.92557787E+03   -0.14619181E+00    0.53485550E+05   -0.34248545E+07
'ErNO3++'                         229.265  2.80  2.00    2   1.0000 'Er+++'  1.0000 'NO3-'
'ErNO3++'                             -0.7597   -0.1415    0.3953    0.7305    0.8836    0.8266    0.5885    0.1335
'ErNO3++'                         0.13533113E+03   -0.85743647E+03   -0.13381819E+00    0.48534725E+05   -0.32581310E+07
'ErO+'                            183.259  2.31  1.00    3  -2.0000 'H+'  1.0000 'Er+++'  1.0000 'H2O'
'ErO+'                                18.3141   15.9643   13.3742   11.1035    8.9501    7.2932    5.9512    4.8017
'ErO+'                            0.43164936E+02   -0.27675346E+03   -0.42850099E-01    0.18935754E+05   -0.35124017E+06
'ErO2-'                           199.259  1.81 -1.00    3  -4.0000 'H+'  1.0000 'Er+++'  2.0000 'H2O'
'ErO2-'                               36.6299   32.5883   28.1479   24.2844   20.6807   17.9977   15.9506   14.3910
'ErO2-'                          -0.33135877E+02    0.20599007E+03    0.35421603E-01   -0.32953750E+04    0.14119453E+07
'ErO2H(aq)'                       200.267  0.00  0.00    3  -3.0000 'H+'  1.0000 'Er+++'  2.0000 'H2O'
'ErO2H(aq)'                           27.8257   24.3054   20.5101   17.2694   14.2959   12.0972   10.3872    8.9703
'ErO2H(aq)'                       0.60454089E+02   -0.38754555E+03   -0.55347160E-01    0.25777983E+05   -0.22625922E+06
'ErOH++'                          184.267  2.80  2.00    3  -1.0000 'H+'  1.0000 'Er+++'  1.0000 'H2O'
'ErOH++'                               9.0078    7.7547    6.3281    5.0395    3.7793    2.7788    1.9466    1.2228
'ErOH++'                          0.27843672E+02   -0.18110594E+03   -0.27544498E-01    0.12993231E+05   -0.45764388E+06
'ErSO4+'                          263.322  2.31  1.00    2   1.0000 'Er+++'  1.0000 'SO4--'
'ErSO4+'                              -3.3653   -3.6494   -4.0636   -4.5360   -5.1513   -5.8459   -6.7039   -7.8903
'ErSO4+'                          0.27747810E+03   -0.17643982E+04   -0.27505375E+00    0.96771612E+05   -0.55793085E+07
'EuCl+'                           187.413  2.31  1.00    2   1.0000 'Cl-'  1.0000 'Eu++'
'EuCl+'                               -0.2662   -0.3211   -0.5824   -1.0131   -1.6661   -2.4148   -3.2694   -4.2979
'EuCl+'                           0.14868678E+03   -0.94635812E+03   -0.15192290E+00    0.54699195E+05   -0.34919018E+07
'EuCl++'                          187.413  2.80  2.00    2   1.0000 'Cl-'  1.0000 'Eu+++'
'EuCl++'                              -0.1573   -0.3211   -0.6492   -1.0890   -1.6984   -2.3694   -3.1273   -4.0444
'EuCl++'                          0.13946774E+03   -0.88673280E+03   -0.14235663E+00    0.50386235E+05   -0.30905534E+07
'EuCl2(aq)'                       222.866  0.00  0.00    2   2.0000 'Cl-'  1.0000 'Eu++'
'EuCl2(aq)'                           -1.2846   -1.2286   -1.5229   -2.1387   -3.1574   -4.3818   -5.8234   -7.6095
'EuCl2(aq)'                       0.28033825E+03   -0.17839413E+04   -0.28479709E+00    0.10265254E+06   -0.65708656E+07
'EuCl2+'                          222.866  2.31  1.00    2   2.0000 'Cl-'  1.0000 'Eu+++'
'EuCl2+'                               0.2362    0.0175   -0.4277   -1.0376   -1.9094   -2.9089   -4.0920   -5.6062
'EuCl2+'                          0.27027219E+03   -0.17143423E+04   -0.27418331E+00    0.95586959E+05   -0.57232788E+07
'EuCl3-'                          258.319  1.81 -1.00    2   3.0000 'Cl-'  1.0000 'Eu++'
'EuCl3-'                              -2.2612   -1.9895   -2.1999   -2.8888   -4.1405   -5.6905   -7.5179   -9.7410
'EuCl3-'                          0.31591649E+03   -0.20121700E+04   -0.32361254E+00    0.11764514E+06   -0.78114718E+07
'EuCl3(aq)'                       258.319  0.00  0.00    2   3.0000 'Cl-'  1.0000 'Eu+++'
'EuCl3(aq)'                            0.5464    0.4294    0.1328   -0.3277   -1.0683   -2.0200   -3.2732   -5.0524
'EuCl3(aq)'                       0.39534413E+03   -0.25011578E+04   -0.39865280E+00    0.13635272E+06   -0.79450145E+07
'EuCl4-'                          293.772  1.81 -1.00    2   4.0000 'Cl-'  1.0000 'Eu+++'
'EuCl4-'                               0.6697    0.8413    0.9891    1.0369    0.9072    0.5355   -0.1635   -1.4068
'EuCl4-'                          0.37314738E+03   -0.23542045E+04   -0.37389026E+00    0.12548734E+06   -0.71460832E+07
'EuCl4--'                         293.772  3.00 -2.00    2   4.0000 'Cl-'  1.0000 'Eu++'
'EuCl4--'                             -3.4351   -2.8237   -2.8099   -3.4423   -4.7902   -6.5398   -8.6210  -11.1193
'EuCl4--'                         0.32099657E+03   -0.20467843E+04   -0.33188528E+00    0.12210905E+06   -0.84934816E+07
'EuCO3+'                          211.969  2.31  1.00    3  -1.0000 'H+'  1.0000 'HCO3-'  1.0000 'Eu+++'
'EuCO3+'                               2.3091    2.3891    2.5276    2.6895    2.8588    2.9564    2.9338    2.6925
'EuCO3+'                          0.15408529E+03   -0.97120318E+03   -0.14921927E+00    0.51216567E+05   -0.28096166E+07
'EuF+'                            170.958  2.31  1.00    2   1.0000 'Eu++'  1.0000 'F-'
'EuF+'                                 1.5705    1.3822    0.9635    0.3913   -0.3955   -1.2439   -2.1744   -3.2592
'EuF+'                            0.15197925E+03   -0.96830603E+03   -0.15377370E+00    0.56685999E+05   -0.36003925E+07
'EuF++'                           170.958  2.80  2.00    2   1.0000 'Eu+++'  1.0000 'F-'
'EuF++'                               -4.1667   -4.4818   -4.9871   -5.5886   -6.3592   -7.1650   -8.0459   -9.0820
'EuF++'                           0.15273893E+03   -0.97658285E+03   -0.15535873E+00    0.55405517E+05   -0.33468308E+07
'EuF2(aq)'                        189.957  0.00  0.00    2   1.0000 'Eu++'  2.0000 'F-'
'EuF2(aq)'                             2.1579    2.0314    1.5164    0.6976   -0.5231   -1.9157   -3.5115   -5.4502
'EuF2(aq)'                        0.30446849E+03   -0.19368136E+04   -0.30723891E+00    0.11194926E+06   -0.70902569E+07
'EuF2+'                           189.957  2.31  1.00    2   1.0000 'Eu+++'  2.0000 'F-'
'EuF2+'                               -7.6527   -7.7908   -8.1550   -8.6921   -9.4943  -10.4472  -11.6100  -13.1321
'EuF2+'                           0.29439872E+03   -0.18754930E+04   -0.29651387E+00    0.10406093E+06   -0.62464426E+07
